sample_id,subject,label,fold,role
s08_1test_r3_t17,8,2,loso_s6,train
s08_1test_r3_t18,8,4,loso_s6,train
s08_1test_r3_t19,8,1,loso_s6,train
s08_1test_r3_t20,8,4,loso_s6,train
s08_1test_r3_t21,8,3,loso_s6,train
s08_1test_r3_t22,8,2,loso_s6,train
s08_1test_r3_t23,8,4,loso_s6,train
s08_1test_r3_t24,8,4,loso_s6,train
s08_1test_r3_t25,8,1,loso_s6,train
s08_1test_r3_t26,8,2,loso_s6,train
s08_1test_r3_t27,8,2,loso_s6,train
s08_1test_r3_t28,8,3,loso_s6,train
s08_1test_r3_t29,8,4,loso_s6,train
s08_1test_r3_t30,8,2,loso_s6,train
s08_1test_r3_t31,8,1,loso_s6,train
s08_1test_r3_t32,8,1,loso_s6,train
s08_1test_r3_t33,8,4,loso_s6,train
s08_1test_r3_t34,8,2,loso_s6,train
s08_1test_r3_t35,8,1,loso_s6,train
s08_1test_r3_t36,8,3,loso_s6,train
s08_1test_r3_t37,8,2,loso_s6,train
s08_1test_r3_t38,8,2,loso_s6,train
s08_1test_r3_t39,8,3,loso_s6,train
s08_1test_r3_t40,8,1,loso_s6,train
s08_1test_r3_t41,8,4,loso_s6,train
s08_1test_r3_t42,8,3,loso_s6,train
s08_1test_r3_t43,8,3,loso_s6,train
s08_1test_r3_t44,8,3,loso_s6,train
s08_1test_r3_t45,8,3,loso_s6,train
s08_1test_r3_t46,8,1,loso_s6,train
s08_1test_r3_t47,8,2,loso_s6,train
s08_1test_r3_t48,8,1,loso_s6,train
s08_1test_r4_t01,8,2,loso_s6,train
s08_1test_r4_t02,8,1,loso_s6,train
s08_1test_r4_t03,8,1,loso_s6,train
s08_1test_r4_t04,8,3,loso_s6,train
s08_1test_r4_t05,8,3,loso_s6,train
s08_1test_r4_t06,8,2,loso_s6,train
s08_1test_r4_t07,8,3,loso_s6,train
s08_1test_r4_t08,8,4,loso_s6,train
s08_1test_r4_t09,8,1,loso_s6,train
s08_1test_r4_t10,8,4,loso_s6,train
s08_1test_r4_t11,8,1,loso_s6,train
s08_1test_r4_t12,8,1,loso_s6,train
s08_1test_r4_t13,8,2,loso_s6,train
s08_1test_r4_t14,8,4,loso_s6,train
s08_1test_r4_t15,8,3,loso_s6,train
s08_1test_r4_t16,8,2,loso_s6,train
s08_1test_r4_t17,8,4,loso_s6,train
s08_1test_r4_t18,8,3,loso_s6,train
s08_1test_r4_t19,8,4,loso_s6,train
s08_1test_r4_t20,8,3,loso_s6,train
s08_1test_r4_t21,8,4,loso_s6,train
s08_1test_r4_t22,8,2,loso_s6,train
s08_1test_r4_t23,8,2,loso_s6,train
s08_1test_r4_t24,8,4,loso_s6,train
s08_1test_r4_t25,8,1,loso_s6,train
s08_1test_r4_t26,8,2,loso_s6,train
s08_1test_r4_t27,8,2,loso_s6,train
s08_1test_r4_t28,8,2,loso_s6,train
s08_1test_r4_t29,8,3,loso_s6,train
s08_1test_r4_t30,8,4,loso_s6,train
s08_1test_r4_t31,8,1,loso_s6,train
s08_1test_r4_t32,8,4,loso_s6,train
s08_1test_r4_t33,8,1,loso_s6,train
s08_1test_r4_t34,8,3,loso_s6,train
s08_1test_r4_t35,8,1,loso_s6,train
s08_1test_r4_t36,8,4,loso_s6,train
s08_1test_r4_t37,8,1,loso_s6,train
s08_1test_r4_t38,8,3,loso_s6,train
s08_1test_r4_t39,8,1,loso_s6,train
s08_1test_r4_t40,8,2,loso_s6,train
s08_1test_r4_t41,8,3,loso_s6,train
s08_1test_r4_t42,8,3,loso_s6,train
s08_1test_r4_t43,8,4,loso_s6,train
s08_1test_r4_t44,8,1,loso_s6,train
s08_1test_r4_t45,8,2,loso_s6,train
s08_1test_r4_t46,8,4,loso_s6,train
s08_1test_r4_t47,8,2,loso_s6,train
s08_1test_r4_t48,8,3,loso_s6,train
s08_1test_r5_t01,8,3,loso_s6,train
s08_1test_r5_t02,8,1,loso_s6,train
s08_1test_r5_t03,8,4,loso_s6,train
s08_1test_r5_t04,8,2,loso_s6,train
s08_1test_r5_t05,8,4,loso_s6,train
s08_1test_r5_t06,8,1,loso_s6,train
s08_1test_r5_t07,8,1,loso_s6,train
s08_1test_r5_t08,8,3,loso_s6,train
s08_1test_r5_t09,8,3,loso_s6,train
s08_1test_r5_t10,8,2,loso_s6,train
s08_1test_r5_t11,8,4,loso_s6,train
s08_1test_r5_t12,8,2,loso_s6,train
s08_1test_r5_t13,8,2,loso_s6,train
s08_1test_r5_t14,8,1,loso_s6,train
s08_1test_r5_t15,8,2,loso_s6,train
s08_1test_r5_t16,8,4,loso_s6,train
s08_1test_r5_t17,8,4,loso_s6,train
s08_1test_r5_t18,8,2,loso_s6,train
s08_1test_r5_t19,8,2,loso_s6,train
s08_1test_r5_t20,8,2,loso_s6,train
s08_1test_r5_t21,8,2,loso_s6,train
s08_1test_r5_t22,8,4,loso_s6,train
s08_1test_r5_t23,8,4,loso_s6,train
s08_1test_r5_t24,8,3,loso_s6,train
s08_1test_r5_t25,8,4,loso_s6,train
s08_1test_r5_t26,8,1,loso_s6,train
s08_1test_r5_t27,8,2,loso_s6,train
s08_1test_r5_t28,8,3,loso_s6,train
s08_1test_r5_t29,8,2,loso_s6,train
s08_1test_r5_t30,8,1,loso_s6,train
s08_1test_r5_t31,8,4,loso_s6,train
s08_1test_r5_t32,8,1,loso_s6,train
s08_1test_r5_t33,8,4,loso_s6,train
s08_1test_r5_t34,8,1,loso_s6,train
s08_1test_r5_t35,8,1,loso_s6,train
s08_1test_r5_t36,8,1,loso_s6,train
s08_1test_r5_t37,8,1,loso_s6,train
s08_1test_r5_t38,8,3,loso_s6,train
s08_1test_r5_t39,8,3,loso_s6,train
s08_1test_r5_t40,8,4,loso_s6,train
s08_1test_r5_t41,8,2,loso_s6,train
s08_1test_r5_t42,8,3,loso_s6,train
s08_1test_r5_t43,8,3,loso_s6,train
s08_1test_r5_t44,8,3,loso_s6,train
s08_1test_r5_t45,8,4,loso_s6,train
s08_1test_r5_t46,8,3,loso_s6,train
s08_1test_r5_t47,8,1,loso_s6,train
s08_1test_r5_t48,8,3,loso_s6,train
s09_0train_r0_t01,9,4,loso_s6,train
s09_0train_r0_t02,9,2,loso_s6,train
s09_0train_r0_t03,9,2,loso_s6,train
s09_0train_r0_t04,9,1,loso_s6,train
s09_0train_r0_t05,9,4,loso_s6,train
s09_0train_r0_t06,9,4,loso_s6,train
s09_0train_r0_t07,9,3,loso_s6,train
s09_0train_r0_t08,9,2,loso_s6,train
s09_0train_r0_t09,9,3,loso_s6,train
s09_0train_r0_t10,9,1,loso_s6,train
s09_0train_r0_t11,9,1,loso_s6,train
s09_0train_r0_t12,9,2,loso_s6,train
s09_0train_r0_t13,9,4,loso_s6,train
s09_0train_r0_t14,9,4,loso_s6,train
s09_0train_r0_t15,9,2,loso_s6,train
s09_0train_r0_t16,9,4,loso_s6,train
s09_0train_r0_t17,9,3,loso_s6,train
s09_0train_r0_t18,9,3,loso_s6,train
s09_0train_r0_t19,9,3,loso_s6,train
s09_0train_r0_t20,9,1,loso_s6,train
s09_0train_r0_t21,9,3,loso_s6,train
s09_0train_r0_t22,9,1,loso_s6,train
s09_0train_r0_t23,9,3,loso_s6,train
s09_0train_r0_t24,9,3,loso_s6,train
s09_0train_r0_t25,9,1,loso_s6,train
s09_0train_r0_t26,9,1,loso_s6,train
s09_0train_r0_t27,9,2,loso_s6,train
s09_0train_r0_t28,9,2,loso_s6,train
s09_0train_r0_t29,9,1,loso_s6,train
s09_0train_r0_t30,9,3,loso_s6,train
s09_0train_r0_t31,9,2,loso_s6,train
s09_0train_r0_t32,9,4,loso_s6,train
s09_0train_r0_t33,9,4,loso_s6,train
s09_0train_r0_t34,9,1,loso_s6,train
s09_0train_r0_t35,9,4,loso_s6,train
s09_0train_r0_t36,9,1,loso_s6,train
s09_0train_r0_t37,9,4,loso_s6,train
s09_0train_r0_t38,9,2,loso_s6,train
s09_0train_r0_t39,9,3,loso_s6,train
s09_0train_r0_t40,9,4,loso_s6,train
s09_0train_r0_t41,9,2,loso_s6,train
s09_0train_r0_t42,9,3,loso_s6,train
s09_0train_r0_t43,9,2,loso_s6,train
s09_0train_r0_t44,9,3,loso_s6,train
s09_0train_r0_t45,9,1,loso_s6,train
s09_0train_r0_t46,9,2,loso_s6,train
s09_0train_r0_t47,9,4,loso_s6,train
s09_0train_r0_t48,9,1,loso_s6,train
s09_0train_r1_t01,9,3,loso_s6,train
s09_0train_r1_t02,9,1,loso_s6,train
s09_0train_r1_t03,9,1,loso_s6,train
s09_0train_r1_t04,9,4,loso_s6,train
s09_0train_r1_t05,9,1,loso_s6,train
s09_0train_r1_t06,9,4,loso_s6,train
s09_0train_r1_t07,9,4,loso_s6,train
s09_0train_r1_t08,9,2,loso_s6,train
s09_0train_r1_t09,9,4,loso_s6,train
s09_0train_r1_t10,9,2,loso_s6,train
s09_0train_r1_t11,9,4,loso_s6,train
s09_0train_r1_t12,9,3,loso_s6,train
s09_0train_r1_t13,9,1,loso_s6,train
s09_0train_r1_t14,9,2,loso_s6,train
s09_0train_r1_t15,9,3,loso_s6,train
s09_0train_r1_t16,9,1,loso_s6,train
s09_0train_r1_t17,9,1,loso_s6,train
s09_0train_r1_t18,9,4,loso_s6,train
s09_0train_r1_t19,9,4,loso_s6,train
s09_0train_r1_t20,9,2,loso_s6,train
s09_0train_r1_t21,9,1,loso_s6,train
s09_0train_r1_t22,9,3,loso_s6,train
s09_0train_r1_t23,9,4,loso_s6,train
s09_0train_r1_t24,9,4,loso_s6,train
s09_0train_r1_t25,9,4,loso_s6,train
s09_0train_r1_t26,9,3,loso_s6,train
s09_0train_r1_t27,9,3,loso_s6,train
s09_0train_r1_t28,9,3,loso_s6,train
s09_0train_r1_t29,9,1,loso_s6,train
s09_0train_r1_t30,9,2,loso_s6,train
s09_0train_r1_t31,9,2,loso_s6,train
s09_0train_r1_t32,9,2,loso_s6,train
s09_0train_r1_t33,9,3,loso_s6,train
s09_0train_r1_t34,9,3,loso_s6,train
s09_0train_r1_t35,9,2,loso_s6,train
s09_0train_r1_t36,9,3,loso_s6,train
s09_0train_r1_t37,9,1,loso_s6,train
s09_0train_r1_t38,9,3,loso_s6,train
s09_0train_r1_t39,9,3,loso_s6,train
s09_0train_r1_t40,9,2,loso_s6,train
s09_0train_r1_t41,9,2,loso_s6,train
s09_0train_r1_t42,9,1,loso_s6,train
s09_0train_r1_t43,9,2,loso_s6,train
s09_0train_r1_t44,9,1,loso_s6,train
s09_0train_r1_t45,9,1,loso_s6,train
s09_0train_r1_t46,9,4,loso_s6,train
s09_0train_r1_t47,9,4,loso_s6,train
s09_0train_r1_t48,9,2,loso_s6,train
s09_0train_r2_t01,9,2,loso_s6,train
s09_0train_r2_t02,9,4,loso_s6,train
s09_0train_r2_t03,9,1,loso_s6,train
s09_0train_r2_t04,9,4,loso_s6,train
s09_0train_r2_t05,9,2,loso_s6,train
s09_0train_r2_t06,9,4,loso_s6,train
s09_0train_r2_t07,9,1,loso_s6,train
s09_0train_r2_t08,9,2,loso_s6,train
s09_0train_r2_t09,9,4,loso_s6,train
s09_0train_r2_t10,9,4,loso_s6,train
s09_0train_r2_t11,9,2,loso_s6,train
s09_0train_r2_t12,9,3,loso_s6,train
s09_0train_r2_t13,9,2,loso_s6,train
s09_0train_r2_t14,9,1,loso_s6,train
s09_0train_r2_t15,9,1,loso_s6,train
s09_0train_r2_t16,9,2,loso_s6,train
s09_0train_r2_t17,9,4,loso_s6,train
s09_0train_r2_t18,9,1,loso_s6,train
s09_0train_r2_t19,9,4,loso_s6,train
s09_0train_r2_t20,9,2,loso_s6,train
s09_0train_r2_t21,9,1,loso_s6,train
s09_0train_r2_t22,9,3,loso_s6,train
s09_0train_r2_t23,9,3,loso_s6,train
s09_0train_r2_t24,9,1,loso_s6,train
s09_0train_r2_t25,9,2,loso_s6,train
s09_0train_r2_t26,9,4,loso_s6,train
s09_0train_r2_t27,9,3,loso_s6,train
s09_0train_r2_t28,9,3,loso_s6,train
s09_0train_r2_t29,9,3,loso_s6,train
s09_0train_r2_t30,9,3,loso_s6,train
s09_0train_r2_t31,9,1,loso_s6,train
s09_0train_r2_t32,9,3,loso_s6,train
s09_0train_r2_t33,9,4,loso_s6,train
s09_0train_r2_t34,9,3,loso_s6,train
s09_0train_r2_t35,9,1,loso_s6,train
s09_0train_r2_t36,9,3,loso_s6,train
s09_0train_r2_t37,9,1,loso_s6,train
s09_0train_r2_t38,9,4,loso_s6,train
s09_0train_r2_t39,9,1,loso_s6,train
s09_0train_r2_t40,9,2,loso_s6,train
s09_0train_r2_t41,9,3,loso_s6,train
s09_0train_r2_t42,9,2,loso_s6,train
s09_0train_r2_t43,9,1,loso_s6,train
s09_0train_r2_t44,9,2,loso_s6,train
s09_0train_r2_t45,9,2,loso_s6,train
s09_0train_r2_t46,9,4,loso_s6,train
s09_0train_r2_t47,9,3,loso_s6,train
s09_0train_r2_t48,9,4,loso_s6,train
s09_0train_r3_t01,9,1,loso_s6,train
s09_0train_r3_t02,9,1,loso_s6,train
s09_0train_r3_t03,9,2,loso_s6,train
s09_0train_r3_t04,9,4,loso_s6,train
s09_0train_r3_t05,9,1,loso_s6,train
s09_0train_r3_t06,9,4,loso_s6,train
s09_0train_r3_t07,9,4,loso_s6,train
s09_0train_r3_t08,9,4,loso_s6,train
s09_0train_r3_t09,9,1,loso_s6,train
s09_0train_r3_t10,9,3,loso_s6,train
s09_0train_r3_t11,9,4,loso_s6,train
s09_0train_r3_t12,9,4,loso_s6,train
s09_0train_r3_t13,9,2,loso_s6,train
s09_0train_r3_t14,9,2,loso_s6,train
s09_0train_r3_t15,9,4,loso_s6,train
s09_0train_r3_t16,9,1,loso_s6,train
s09_0train_r3_t17,9,4,loso_s6,train
s09_0train_r3_t18,9,3,loso_s6,train
s09_0train_r3_t19,9,2,loso_s6,train
s09_0train_r3_t20,9,3,loso_s6,train
s09_0train_r3_t21,9,2,loso_s6,train
s09_0train_r3_t22,9,4,loso_s6,train
s09_0train_r3_t23,9,1,loso_s6,train
s09_0train_r3_t24,9,1,loso_s6,train
s09_0train_r3_t25,9,2,loso_s6,train
s09_0train_r3_t26,9,3,loso_s6,train
s09_0train_r3_t27,9,1,loso_s6,train
s09_0train_r3_t28,9,4,loso_s6,train
s09_0train_r3_t29,9,1,loso_s6,train
s09_0train_r3_t30,9,3,loso_s6,train
s09_0train_r3_t31,9,3,loso_s6,train
s09_0train_r3_t32,9,3,loso_s6,train
s09_0train_r3_t33,9,2,loso_s6,train
s09_0train_r3_t34,9,2,loso_s6,train
s09_0train_r3_t35,9,2,loso_s6,train
s09_0train_r3_t36,9,3,loso_s6,train
s09_0train_r3_t37,9,1,loso_s6,train
s09_0train_r3_t38,9,2,loso_s6,train
s09_0train_r3_t39,9,1,loso_s6,train
s09_0train_r3_t40,9,4,loso_s6,train
s09_0train_r3_t41,9,4,loso_s6,train
s09_0train_r3_t42,9,3,loso_s6,train
s09_0train_r3_t43,9,3,loso_s6,train
s09_0train_r3_t44,9,2,loso_s6,train
s09_0train_r3_t45,9,2,loso_s6,train
s09_0train_r3_t46,9,1,loso_s6,train
s09_0train_r3_t47,9,3,loso_s6,train
s09_0train_r3_t48,9,3,loso_s6,train
s09_0train_r4_t01,9,4,loso_s6,train
s09_0train_r4_t02,9,1,loso_s6,train
s09_0train_r4_t03,9,3,loso_s6,train
s09_0train_r4_t04,9,4,loso_s6,train
s09_0train_r4_t05,9,2,loso_s6,train
s09_0train_r4_t06,9,2,loso_s6,train
s09_0train_r4_t07,9,3,loso_s6,train
s09_0train_r4_t08,9,3,loso_s6,train
s09_0train_r4_t09,9,1,loso_s6,train
s09_0train_r4_t10,9,1,loso_s6,train
s09_0train_r4_t11,9,2,loso_s6,train
s09_0train_r4_t12,9,2,loso_s6,train
s09_0train_r4_t13,9,1,loso_s6,train
s09_0train_r4_t14,9,4,loso_s6,train
s09_0train_r4_t15,9,1,loso_s6,train
s09_0train_r4_t16,9,2,loso_s6,train
s09_0train_r4_t17,9,3,loso_s6,train
s09_0train_r4_t18,9,1,loso_s6,train
s09_0train_r4_t19,9,4,loso_s6,train
s09_0train_r4_t20,9,2,loso_s6,train
s09_0train_r4_t21,9,2,loso_s6,train
s09_0train_r4_t22,9,2,loso_s6,train
s09_0train_r4_t23,9,1,loso_s6,train
s09_0train_r4_t24,9,2,loso_s6,train
s09_0train_r4_t25,9,2,loso_s6,train
s09_0train_r4_t26,9,1,loso_s6,train
s09_0train_r4_t27,9,4,loso_s6,train
s09_0train_r4_t28,9,4,loso_s6,train
s09_0train_r4_t29,9,4,loso_s6,train
s09_0train_r4_t30,9,1,loso_s6,train
s09_0train_r4_t31,9,1,loso_s6,train
s09_0train_r4_t32,9,3,loso_s6,train
s09_0train_r4_t33,9,4,loso_s6,train
s09_0train_r4_t34,9,4,loso_s6,train
s09_0train_r4_t35,9,3,loso_s6,train
s09_0train_r4_t36,9,2,loso_s6,train
s09_0train_r4_t37,9,3,loso_s6,train
s09_0train_r4_t38,9,4,loso_s6,train
s09_0train_r4_t39,9,4,loso_s6,train
s09_0train_r4_t40,9,1,loso_s6,train
s09_0train_r4_t41,9,3,loso_s6,train
s09_0train_r4_t42,9,3,loso_s6,train
s09_0train_r4_t43,9,3,loso_s6,train
s09_0train_r4_t44,9,3,loso_s6,train
s09_0train_r4_t45,9,1,loso_s6,train
s09_0train_r4_t46,9,3,loso_s6,train
s09_0train_r4_t47,9,2,loso_s6,train
s09_0train_r4_t48,9,4,loso_s6,train
s09_0train_r5_t01,9,1,loso_s6,train
s09_0train_r5_t02,9,1,loso_s6,train
s09_0train_r5_t03,9,3,loso_s6,train
s09_0train_r5_t04,9,3,loso_s6,train
s09_0train_r5_t05,9,1,loso_s6,train
s09_0train_r5_t06,9,3,loso_s6,train
s09_0train_r5_t07,9,3,loso_s6,train
s09_0train_r5_t08,9,4,loso_s6,train
s09_0train_r5_t09,9,2,loso_s6,train
s09_0train_r5_t10,9,2,loso_s6,train
s09_0train_r5_t11,9,4,loso_s6,train
s09_0train_r5_t12,9,2,loso_s6,train
s09_0train_r5_t13,9,3,loso_s6,train
s09_0train_r5_t14,9,4,loso_s6,train
s09_0train_r5_t15,9,3,loso_s6,train
s09_0train_r5_t16,9,2,loso_s6,train
s09_0train_r5_t17,9,1,loso_s6,train
s09_0train_r5_t18,9,2,loso_s6,train
s09_0train_r5_t19,9,4,loso_s6,train
s09_0train_r5_t20,9,1,loso_s6,train
s09_0train_r5_t21,9,3,loso_s6,train
s09_0train_r5_t22,9,2,loso_s6,train
s09_0train_r5_t23,9,3,loso_s6,train
s09_0train_r5_t24,9,4,loso_s6,train
s09_0train_r5_t25,9,1,loso_s6,train
s09_0train_r5_t26,9,1,loso_s6,train
s09_0train_r5_t27,9,2,loso_s6,train
s09_0train_r5_t28,9,4,loso_s6,train
s09_0train_r5_t29,9,1,loso_s6,train
s09_0train_r5_t30,9,4,loso_s6,train
s09_0train_r5_t31,9,2,loso_s6,train
s09_0train_r5_t32,9,2,loso_s6,train
s09_0train_r5_t33,9,3,loso_s6,train
s09_0train_r5_t34,9,3,loso_s6,train
s09_0train_r5_t35,9,4,loso_s6,train
s09_0train_r5_t36,9,4,loso_s6,train
s09_0train_r5_t37,9,3,loso_s6,train
s09_0train_r5_t38,9,1,loso_s6,train
s09_0train_r5_t39,9,1,loso_s6,train
s09_0train_r5_t40,9,2,loso_s6,train
s09_0train_r5_t41,9,1,loso_s6,train
s09_0train_r5_t42,9,4,loso_s6,train
s09_0train_r5_t43,9,2,loso_s6,train
s09_0train_r5_t44,9,4,loso_s6,train
s09_0train_r5_t45,9,4,loso_s6,train
s09_0train_r5_t46,9,1,loso_s6,train
s09_0train_r5_t47,9,2,loso_s6,train
s09_0train_r5_t48,9,3,loso_s6,train
s09_1test_r0_t01,9,1,loso_s6,train
s09_1test_r0_t02,9,2,loso_s6,train
s09_1test_r0_t03,9,2,loso_s6,train
s09_1test_r0_t04,9,1,loso_s6,train
s09_1test_r0_t05,9,2,loso_s6,train
s09_1test_r0_t06,9,1,loso_s6,train
s09_1test_r0_t07,9,2,loso_s6,train
s09_1test_r0_t08,9,3,loso_s6,train
s09_1test_r0_t09,9,2,loso_s6,train
s09_1test_r0_t10,9,4,loso_s6,train
s09_1test_r0_t11,9,1,loso_s6,train
s09_1test_r0_t12,9,3,loso_s6,train
s09_1test_r0_t13,9,2,loso_s6,train
s09_1test_r0_t14,9,1,loso_s6,train
s09_1test_r0_t15,9,4,loso_s6,train
s09_1test_r0_t16,9,4,loso_s6,train
s09_1test_r0_t17,9,4,loso_s6,train
s09_1test_r0_t18,9,4,loso_s6,train
s09_1test_r0_t19,9,4,loso_s6,train
s09_1test_r0_t20,9,1,loso_s6,train
s09_1test_r0_t21,9,3,loso_s6,train
s09_1test_r0_t22,9,2,loso_s6,train
s09_1test_r0_t23,9,1,loso_s6,train
s09_1test_r0_t24,9,1,loso_s6,train
s09_1test_r0_t25,9,3,loso_s6,train
s09_1test_r0_t26,9,4,loso_s6,train
s09_1test_r0_t27,9,1,loso_s6,train
s09_1test_r0_t28,9,3,loso_s6,train
s09_1test_r0_t29,9,3,loso_s6,train
s09_1test_r0_t30,9,3,loso_s6,train
s09_1test_r0_t31,9,1,loso_s6,train
s09_1test_r0_t32,9,2,loso_s6,train
s09_1test_r0_t33,9,1,loso_s6,train
s09_1test_r0_t34,9,2,loso_s6,train
s09_1test_r0_t35,9,2,loso_s6,train
s09_1test_r0_t36,9,1,loso_s6,train
s09_1test_r0_t37,9,2,loso_s6,train
s09_1test_r0_t38,9,3,loso_s6,train
s09_1test_r0_t39,9,2,loso_s6,train
s09_1test_r0_t40,9,3,loso_s6,train
s09_1test_r0_t41,9,3,loso_s6,train
s09_1test_r0_t42,9,4,loso_s6,train
s09_1test_r0_t43,9,3,loso_s6,train
s09_1test_r0_t44,9,3,loso_s6,train
s09_1test_r0_t45,9,4,loso_s6,train
s09_1test_r0_t46,9,4,loso_s6,train
s09_1test_r0_t47,9,4,loso_s6,train
s09_1test_r0_t48,9,4,loso_s6,train
s09_1test_r1_t01,9,4,loso_s6,train
s09_1test_r1_t02,9,3,loso_s6,train
s09_1test_r1_t03,9,2,loso_s6,train
s09_1test_r1_t04,9,1,loso_s6,train
s09_1test_r1_t05,9,1,loso_s6,train
s09_1test_r1_t06,9,2,loso_s6,train
s09_1test_r1_t07,9,3,loso_s6,train
s09_1test_r1_t08,9,4,loso_s6,train
s09_1test_r1_t09,9,2,loso_s6,train
s09_1test_r1_t10,9,3,loso_s6,train
s09_1test_r1_t11,9,1,loso_s6,train
s09_1test_r1_t12,9,1,loso_s6,train
s09_1test_r1_t13,9,1,loso_s6,train
s09_1test_r1_t14,9,4,loso_s6,train
s09_1test_r1_t15,9,2,loso_s6,train
s09_1test_r1_t16,9,2,loso_s6,train
s09_1test_r1_t17,9,1,loso_s6,train
s09_1test_r1_t18,9,1,loso_s6,train
s09_1test_r1_t19,9,3,loso_s6,train
s09_1test_r1_t20,9,1,loso_s6,train
s09_1test_r1_t21,9,2,loso_s6,train
s09_1test_r1_t22,9,4,loso_s6,train
s09_1test_r1_t23,9,4,loso_s6,train
s09_1test_r1_t24,9,3,loso_s6,train
s09_1test_r1_t25,9,1,loso_s6,train
s09_1test_r1_t26,9,4,loso_s6,train
s09_1test_r1_t27,9,4,loso_s6,train
s09_1test_r1_t28,9,2,loso_s6,train
s09_1test_r1_t29,9,4,loso_s6,train
s09_1test_r1_t30,9,4,loso_s6,train
s09_1test_r1_t31,9,2,loso_s6,train
s09_1test_r1_t32,9,1,loso_s6,train
s09_1test_r1_t33,9,2,loso_s6,train
s09_1test_r1_t34,9,3,loso_s6,train
s09_1test_r1_t35,9,3,loso_s6,train
s09_1test_r1_t36,9,3,loso_s6,train
s09_1test_r1_t37,9,4,loso_s6,train
s09_1test_r1_t38,9,3,loso_s6,train
s09_1test_r1_t39,9,1,loso_s6,train
s09_1test_r1_t40,9,4,loso_s6,train
s09_1test_r1_t41,9,2,loso_s6,train
s09_1test_r1_t42,9,3,loso_s6,train
s09_1test_r1_t43,9,2,loso_s6,train
s09_1test_r1_t44,9,3,loso_s6,train
s09_1test_r1_t45,9,4,loso_s6,train
s09_1test_r1_t46,9,2,loso_s6,train
s09_1test_r1_t47,9,3,loso_s6,train
s09_1test_r1_t48,9,1,loso_s6,train
s09_1test_r2_t01,9,1,loso_s6,train
s09_1test_r2_t02,9,1,loso_s6,train
s09_1test_r2_t03,9,4,loso_s6,train
s09_1test_r2_t04,9,2,loso_s6,train
s09_1test_r2_t05,9,1,loso_s6,train
s09_1test_r2_t06,9,3,loso_s6,train
s09_1test_r2_t07,9,1,loso_s6,train
s09_1test_r2_t08,9,3,loso_s6,train
s09_1test_r2_t09,9,2,loso_s6,train
s09_1test_r2_t10,9,4,loso_s6,train
s09_1test_r2_t11,9,1,loso_s6,train
s09_1test_r2_t12,9,3,loso_s6,train
s09_1test_r2_t13,9,3,loso_s6,train
s09_1test_r2_t14,9,1,loso_s6,train
s09_1test_r2_t15,9,3,loso_s6,train
s09_1test_r2_t16,9,2,loso_s6,train
s09_1test_r2_t17,9,4,loso_s6,train
s09_1test_r2_t18,9,4,loso_s6,train
s09_1test_r2_t19,9,4,loso_s6,train
s09_1test_r2_t20,9,3,loso_s6,train
s09_1test_r2_t21,9,1,loso_s6,train
s09_1test_r2_t22,9,4,loso_s6,train
s09_1test_r2_t23,9,2,loso_s6,train
s09_1test_r2_t24,9,4,loso_s6,train
s09_1test_r2_t25,9,2,loso_s6,train
s09_1test_r2_t26,9,1,loso_s6,train
s09_1test_r2_t27,9,3,loso_s6,train
s09_1test_r2_t28,9,2,loso_s6,train
s09_1test_r2_t29,9,1,loso_s6,train
s09_1test_r2_t30,9,3,loso_s6,train
s09_1test_r2_t31,9,3,loso_s6,train
s09_1test_r2_t32,9,1,loso_s6,train
s09_1test_r2_t33,9,3,loso_s6,train
s09_1test_r2_t34,9,4,loso_s6,train
s09_1test_r2_t35,9,4,loso_s6,train
s09_1test_r2_t36,9,2,loso_s6,train
s09_1test_r2_t37,9,1,loso_s6,train
s09_1test_r2_t38,9,2,loso_s6,train
s09_1test_r2_t39,9,4,loso_s6,train
s09_1test_r2_t40,9,2,loso_s6,train
s09_1test_r2_t41,9,4,loso_s6,train
s09_1test_r2_t42,9,3,loso_s6,train
s09_1test_r2_t43,9,2,loso_s6,train
s09_1test_r2_t44,9,2,loso_s6,train
s09_1test_r2_t45,9,2,loso_s6,train
s09_1test_r2_t46,9,3,loso_s6,train
s09_1test_r2_t47,9,4,loso_s6,train
s09_1test_r2_t48,9,1,loso_s6,train
s09_1test_r3_t01,9,2,loso_s6,train
s09_1test_r3_t02,9,4,loso_s6,train
s09_1test_r3_t03,9,1,loso_s6,train
s09_1test_r3_t04,9,3,loso_s6,train
s09_1test_r3_t05,9,3,loso_s6,train
s09_1test_r3_t06,9,4,loso_s6,train
s09_1test_r3_t07,9,1,loso_s6,train
s09_1test_r3_t08,9,1,loso_s6,train
s09_1test_r3_t09,9,3,loso_s6,train
s09_1test_r3_t10,9,2,loso_s6,train
s09_1test_r3_t11,9,4,loso_s6,train
s09_1test_r3_t12,9,4,loso_s6,train
s09_1test_r3_t13,9,4,loso_s6,train
s09_1test_r3_t14,9,2,loso_s6,train
s09_1test_r3_t15,9,1,loso_s6,train
s09_1test_r3_t16,9,3,loso_s6,train
s09_1test_r3_t17,9,2,loso_s6,train
s09_1test_r3_t18,9,4,loso_s6,train
s09_1test_r3_t19,9,1,loso_s6,train
s09_1test_r3_t20,9,4,loso_s6,train
s09_1test_r3_t21,9,3,loso_s6,train
s09_1test_r3_t22,9,2,loso_s6,train
